52.html	207.87806111422515	https://plus.google.com/+gsmarena
53.html	21.56816672905535	https://plus.google.com/+gsmarena/posts/KURk7y2AU4R
54.html	5.290005983461565	http://www.gsmarena.com/blackberry_classic_is_now_official_with_qwerty_keyboard_and_trackpad-news-10515.php
55.html	59.26663534293674	http://www.thehindu.com/news/international/world/pope-francis-celebrates-78th-birthday/article6701390.ece
56.html	8.35967912144013	http://www.washingtonpost.com/national/religion/pope-francis-appoints-new-members-to-child-abuse-panel/2014/12/17/2a46a474-8614-11e4-abcf-5a3d7b3b20b8_story.html
57.html	0.9308108734835555	http://www.wsj.com/video/pope-francis-gets-tango-and-cake-for-birthday/356B66FF-4777-4FCE-9857-FC3C7BDBF7EC.html
58.html	5.530689062943652	http://www.al.com/living/index.ssf/2014/12/issues_of_faith_even_if_pope_f.html
59.html	10.868464344426512	http://www.utsandiego.com/news/2014/dec/17/pope-gets-cake-tango-and-chicken-for-birthday
60.html	20.29491966008366	http://www.usatoday.com/story/money/business/2014/12/17/cuban-cigars-legal-obama-trade-normalization/20535041
61.html	17.735320108764675	http://fortune.com/2014/12/17/ban-on-cuban-cigars-goes-up-in-a-puff-of-smoke
62.html	32.523979079590376	http://www.reuters.com/article/2014/12/17/cuba-usa-cigars-idUSL1N0U11L620141217
63.html	55.28355193362579	http://www.huffingtonpost.com/2014/12/17/cuban-cigars-legal_n_6341576.html?utm_hp_ref=business
64.html	354.3001912180931	https://plus.google.com/+DanSoto
65.html	36.50915445147563	https://plus.google.com/+DanSoto/posts/g8HSyH1KuCT
66.html	11.887625520910486	http://www.timesunion.com/news/crime/article/Ex-Marine-s-suicide-ends-rampage-manhunt-5962220.php
67.html	9.236116380701242	http://6abc.com/news/searching-for-answers-after-montco-murder-spree/440378
68.html	-1.1133862699187131	http://www.myfoxphilly.com/story/27650071/police-search-for-pa-murderer-is-over
69.html	-2.660723369059454	http://www.foxnews.com/politics/2014/12/17/mcsally-wins-arizona-house-race-in-recount-adds-to-gop-historic-house-majority
70.html	6.027573714436617	http://www.usnews.com/news/politics/articles/2014/12/17/republican-wins-arizona-house-seat-after-recount
71.html	12.695608466347482	http://www.politico.com/story/2014/12/martha-mcsally-arizona-second-113640.html
72.html	108.63366031100195	https://plus.google.com/+RollCall
73.html	15.716284848638994	https://plus.google.com/+RollCall/posts/877A8b6YQGy
74.html	22.27879643598736	http://ow.ly/2Selug
75.html	5.871928245223039	http://www.cbsnews.com/news/south-carolina-boy-executed-for-1944-murder-is-exonerated
76.html	19.66099212728565	http://www.nydailynews.com/news/national/black-boy-executed-s-conviction-overturned-article-1.2048611
77.html	-14.985274103836737	http://time.com/3638574/george-stinny-jr-south-carolina-judge-murder-conviction
78.html	207.80361173219484	https://plus.google.com/+News19WLTX
79.html	30.491169108324545	https://plus.google.com/+News19WLTX/posts/gsUA4rcUKZF
80.html	45.37534750252943	http://blogs.wsj.com/moneybeat/2014/12/17/cuba-fund-soars-on-normalization-talks
81.html	40.07624330199885	http://www.nasdaq.com/article/the-one-cuba-play-to-avoid-now-cm424399
82.html	29.4339304397291	http://www.forbes.com/sites/antoinegara/2014/12/17/obamas-move-to-restore-cuba-relations-prompts-excessive-surge-in-closed-end-fund-cuba
83.html	38.98706991783634	http://www.bloomberg.com/news/2014-12-17/cuba-fund-soars-as-obama-prepares-address-after-prisoner-release.html
84.html	19.75093999915713	http://www.businessinsider.com/trader-cuba-chat-2014-12
85.html	30.717345271314084	http://www.todayonline.com/world/some-big-stock-market-winners-emerge-obama-move-cuba
86.html	21.923012875835994	https://plus.google.com/+RollCall/posts/7mqxNBNRbCh
87.html	24.168940745206818	http://ow.ly/2SeGgR
88.html	46.90926455371872	http://www.businessweek.com/articles/2014-12-17/russias-economy-is-really-sick-but-its-probably-not-contagious
89.html	39.42046626785028	http://www.cnbc.com/id/102277220
90.html	33.92646672380615	http://www.reuters.com/article/2014/12/17/markets-global-shockwaves-idUSL6N0U12VI20141217
91.html	8.951679518378613	http://www.brecorder.com/world/global-business-a-economy/211716-russian-economy-faces-5pc-contraction-iif-economist.html
92.html	9.406928938011465	http://www.wsj.com/articles/rubles-decline-deepens-concerns-for-european-companies-1418760793?mod=europe_home
93.html	239.94258336799123	https://plus.google.com/+RT
94.html	18.55318601228408	https://plus.google.com/+RT/posts/dbTZ6EAXjhu
95.html	41.36508943251581	https://www.bloomberg.com/news/2014-12-17/cuomo-to-ban-fracking-after-health-department-calls-it-unsafe.html
96.html	29.714158292824216	http://www.latimes.com/nation/nationnow/la-na-nn-ny-issues-moratorium-on-fracking-20141217-story.html
97.html	15.787940595148601	http://www.syracuse.com/news/index.ssf/2014/12/pro_con_special_interests_weigh_in_on_states_hydrofracking_ban.html
98.html	2.2277662476429025	http://www.nytimes.com/2014/12/18/nyregion/cuomo-to-ban-fracking-in-new-york-state-citing-health-risks.html
99.html	163.07657807578613	https://plus.google.com/+AlterNet
